written_by,writes
2419586365,25f08355a81a2cdea0be942880528fffb5ced4dd
2101871468,25f08355a81a2cdea0be942880528fffb5ced4dd
2419587190,25f08355a81a2cdea0be942880528fffb5ced4dd
2105066505,25f08355a81a2cdea0be942880528fffb5ced4dd
2310376351,25f08355a81a2cdea0be942880528fffb5ced4dd
47243034,8ae1ab66d1691b9660f2795d7c95b628cccef2cb
2313797939,8ae1ab66d1691b9660f2795d7c95b628cccef2cb
2313955207,8ae1ab66d1691b9660f2795d7c95b628cccef2cb
2323630268,8ae1ab66d1691b9660f2795d7c95b628cccef2cb
2153730416,8ae1ab66d1691b9660f2795d7c95b628cccef2cb
2384380542,2ac3ec52e1b6bfea319658f931863b592bf0a722
2237416104,2ac3ec52e1b6bfea319658f931863b592bf0a722
2241292714,2ac3ec52e1b6bfea319658f931863b592bf0a722
2343060741,e47087d5029cdb49588a2d8d7a6dcea4c4891383
66724311,e47087d5029cdb49588a2d8d7a6dcea4c4891383
1580247591,e47087d5029cdb49588a2d8d7a6dcea4c4891383
2098068006,e47087d5029cdb49588a2d8d7a6dcea4c4891383
2163933202,e47087d5029cdb49588a2d8d7a6dcea4c4891383
65782613,0678e0ac83fb9a2a41d1077939ff52a33bd6aa9c
66428859,4bc337e4ace6b2c84aca03718b4c9aea3f1481d0
2064108215,4bc337e4ace6b2c84aca03718b4c9aea3f1481d0
71032203,4bc337e4ace6b2c84aca03718b4c9aea3f1481d0
2066777319,4bc337e4ace6b2c84aca03718b4c9aea3f1481d0
2393980753,4bc337e4ace6b2c84aca03718b4c9aea3f1481d0
2105883245,d2d74a97fffa0b556db458ff937e7a3d786b761b
2262338966,d2d74a97fffa0b556db458ff937e7a3d786b761b
2305858040,d2d74a97fffa0b556db458ff937e7a3d786b761b
2300009366,d2d74a97fffa0b556db458ff937e7a3d786b761b
2350077520,d2d74a97fffa0b556db458ff937e7a3d786b761b
2348969465,6bdde98228393f5f656e0dbf39d212981b2a1f03
40460371,6bdde98228393f5f656e0dbf39d212981b2a1f03
2298724877,0709db7c6c50747da69fe2946e1283d3a9870790
2298461757,0709db7c6c50747da69fe2946e1283d3a9870790
2309118335,0709db7c6c50747da69fe2946e1283d3a9870790
2288440665,4d9b89990be6fb9290283c8113c696ca81aba3f3
2255428067,4d9b89990be6fb9290283c8113c696ca81aba3f3
2349175482,4d9b89990be6fb9290283c8113c696ca81aba3f3
2077493554,4d9b89990be6fb9290283c8113c696ca81aba3f3
2842642,4d9b89990be6fb9290283c8113c696ca81aba3f3
40689772,4d9b89990be6fb9290283c8113c696ca81aba3f3
2349133344,4d9b89990be6fb9290283c8113c696ca81aba3f3
2349135254,4d9b89990be6fb9290283c8113c696ca81aba3f3
2382796367,4d9b89990be6fb9290283c8113c696ca81aba3f3
46221592,4d9b89990be6fb9290283c8113c696ca81aba3f3
2290299134,4d9b89990be6fb9290283c8113c696ca81aba3f3
2238182450,9b10e8dabdd08f141e38ad5de24199b83ea111ff
3252035,9b10e8dabdd08f141e38ad5de24199b83ea111ff
2345921436,9b10e8dabdd08f141e38ad5de24199b83ea111ff
2139764362,9b10e8dabdd08f141e38ad5de24199b83ea111ff
2247073077,9b10e8dabdd08f141e38ad5de24199b83ea111ff
2277743308,ff1f11cb27ab8572ed42551e7667b1b84d61defc
1591111757,ff1f11cb27ab8572ed42551e7667b1b84d61defc
2220787978,ff1f11cb27ab8572ed42551e7667b1b84d61defc
2188832804,ff1f11cb27ab8572ed42551e7667b1b84d61defc
113971693,ff1f11cb27ab8572ed42551e7667b1b84d61defc
147416080,ff1f11cb27ab8572ed42551e7667b1b84d61defc
2266562874,ff1f11cb27ab8572ed42551e7667b1b84d61defc
1698168,ff1f11cb27ab8572ed42551e7667b1b84d61defc
2064592215,172005153bfd833557e794d1f068a8e44094457f
52238710,172005153bfd833557e794d1f068a8e44094457f
2311890554,172005153bfd833557e794d1f068a8e44094457f
1802161,172005153bfd833557e794d1f068a8e44094457f
2311887165,79f643dec03f2993553360fd1c548db493482cae
52238710,79f643dec03f2993553360fd1c548db493482cae
2311890554,79f643dec03f2993553360fd1c548db493482cae
1802161,79f643dec03f2993553360fd1c548db493482cae
2293313831,a1d299a100d3590802954c2f6c183323f81a30a5
2426038221,a1d299a100d3590802954c2f6c183323f81a30a5
2426038469,a1d299a100d3590802954c2f6c183323f81a30a5
2426038294,a1d299a100d3590802954c2f6c183323f81a30a5
2223933397,a1d299a100d3590802954c2f6c183323f81a30a5
2127681635,a1d299a100d3590802954c2f6c183323f81a30a5
2426038168,a1d299a100d3590802954c2f6c183323f81a30a5
2283825380,a1d299a100d3590802954c2f6c183323f81a30a5
2307501833,a1d299a100d3590802954c2f6c183323f81a30a5
2387965291,fd39e97dd01c5b51454dd49ad3ed59f55d8cf50a
2299595085,fd39e97dd01c5b51454dd49ad3ed59f55d8cf50a
2348866104,fd39e97dd01c5b51454dd49ad3ed59f55d8cf50a
2363503249,fd39e97dd01c5b51454dd49ad3ed59f55d8cf50a
2390460635,fd39e97dd01c5b51454dd49ad3ed59f55d8cf50a
2379518467,fd39e97dd01c5b51454dd49ad3ed59f55d8cf50a
35637737,5e04344703373e24772ef656354ee1d7078b9aae
145252612,5e04344703373e24772ef656354ee1d7078b9aae
2354389176,5e04344703373e24772ef656354ee1d7078b9aae
2269305492,5e04344703373e24772ef656354ee1d7078b9aae
2268435220,1609655a06a5d4a6709021195375ad324f252b0d
2328620876,1609655a06a5d4a6709021195375ad324f252b0d
2268316934,1609655a06a5d4a6709021195375ad324f252b0d
2155312166,1609655a06a5d4a6709021195375ad324f252b0d
2310637071,1609655a06a5d4a6709021195375ad324f252b0d
2268449430,1609655a06a5d4a6709021195375ad324f252b0d
2111845941,3b062efe91b65b6cebebb7d29422ecb602006bb9
2263593041,3b062efe91b65b6cebebb7d29422ecb602006bb9
2156146823,3b062efe91b65b6cebebb7d29422ecb602006bb9
2321458300,3b062efe91b65b6cebebb7d29422ecb602006bb9
2257102397,3b062efe91b65b6cebebb7d29422ecb602006bb9
2321405806,3b062efe91b65b6cebebb7d29422ecb602006bb9
2145977326,3b062efe91b65b6cebebb7d29422ecb602006bb9
2139760758,3b062efe91b65b6cebebb7d29422ecb602006bb9
5762440,3b062efe91b65b6cebebb7d29422ecb602006bb9
2283301275,3b062efe91b65b6cebebb7d29422ecb602006bb9
2321419052,3b062efe91b65b6cebebb7d29422ecb602006bb9
2321941296,3b062efe91b65b6cebebb7d29422ecb602006bb9
2319393016,3b062efe91b65b6cebebb7d29422ecb602006bb9
2273013904,3b062efe91b65b6cebebb7d29422ecb602006bb9
2321541597,3b062efe91b65b6cebebb7d29422ecb602006bb9
2321410487,3b062efe91b65b6cebebb7d29422ecb602006bb9
2254792886,3b062efe91b65b6cebebb7d29422ecb602006bb9
2256392231,3b062efe91b65b6cebebb7d29422ecb602006bb9
2319611972,2d97083bc7973e8f7ea5a30941decb8c24e15153
2319648854,2d97083bc7973e8f7ea5a30941decb8c24e15153
2321058649,2d97083bc7973e8f7ea5a30941decb8c24e15153
2319607771,2d97083bc7973e8f7ea5a30941decb8c24e15153
2319608188,2d97083bc7973e8f7ea5a30941decb8c24e15153
2325914169,2d97083bc7973e8f7ea5a30941decb8c24e15153
2327005680,2d97083bc7973e8f7ea5a30941decb8c24e15153
2323530189,2d97083bc7973e8f7ea5a30941decb8c24e15153
2326966040,2d97083bc7973e8f7ea5a30941decb8c24e15153
2319615017,2d97083bc7973e8f7ea5a30941decb8c24e15153
2319606006,2d97083bc7973e8f7ea5a30941decb8c24e15153
2325493162,904b631146279e40007c89b7e468952aae1a9cd3
2281821172,904b631146279e40007c89b7e468952aae1a9cd3
2274220230,904b631146279e40007c89b7e468952aae1a9cd3
2307251712,904b631146279e40007c89b7e468952aae1a9cd3
2267340333,904b631146279e40007c89b7e468952aae1a9cd3
2261096118,904b631146279e40007c89b7e468952aae1a9cd3
9381452,2dd4d4d1ebbd5eaca19936c3b8437d6065912f4f
3061411,2dd4d4d1ebbd5eaca19936c3b8437d6065912f4f
2309431422,2dd4d4d1ebbd5eaca19936c3b8437d6065912f4f
2309959000,2dd4d4d1ebbd5eaca19936c3b8437d6065912f4f
2293313831,9eecb9addcd1b9cabbb0027dd233f40cd25efb8f
2307473810,9eecb9addcd1b9cabbb0027dd233f40cd25efb8f
2307473984,9eecb9addcd1b9cabbb0027dd233f40cd25efb8f
2264695108,9eecb9addcd1b9cabbb0027dd233f40cd25efb8f
2166270554,9eecb9addcd1b9cabbb0027dd233f40cd25efb8f
2307554291,9eecb9addcd1b9cabbb0027dd233f40cd25efb8f
2307501833,9eecb9addcd1b9cabbb0027dd233f40cd25efb8f
35668704,c41e4d2ffa9c4f0eed7757d159a9c87e5e4b1028
2315342441,c41e4d2ffa9c4f0eed7757d159a9c87e5e4b1028
2214609905,c41e4d2ffa9c4f0eed7757d159a9c87e5e4b1028
2315466736,c41e4d2ffa9c4f0eed7757d159a9c87e5e4b1028
2249526854,c41e4d2ffa9c4f0eed7757d159a9c87e5e4b1028
1702629,c41e4d2ffa9c4f0eed7757d159a9c87e5e4b1028
1747690,c41e4d2ffa9c4f0eed7757d159a9c87e5e4b1028
2372985383,0414b1e397c0991b47396bce65b99a6a28b68c92
2261396510,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
39960971,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
2294121171,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
2051747173,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
2257172300,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
2051750606,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
2239486285,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
5868110,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
1508853659,6b0882cdb5a53b62b27a0ac4f6099a489a90bc64
150278269,398552fee91c32d3936c197445a7a6b82d897bb9
2279964132,398552fee91c32d3936c197445a7a6b82d897bb9
2251292081,398552fee91c32d3936c197445a7a6b82d897bb9
8561129,398552fee91c32d3936c197445a7a6b82d897bb9
2051750606,9f484f91864ccccc1199e3e6b8c76eb42318c2bc
39960971,9f484f91864ccccc1199e3e6b8c76eb42318c2bc
2372243140,9f484f91864ccccc1199e3e6b8c76eb42318c2bc
1508853659,9f484f91864ccccc1199e3e6b8c76eb42318c2bc
2364836412,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2092315310,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2244524857,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2363331265,9d664c6c3be0bd800f40dbc511eda3e3a3478510
83335082,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2277602297,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2261396305,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2244325611,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2105610634,9d664c6c3be0bd800f40dbc511eda3e3a3478510
2132171007,490a19a871b815d31a5b143a3aa50971f0ffaabc
2265950089,490a19a871b815d31a5b143a3aa50971f0ffaabc
2334813158,490a19a871b815d31a5b143a3aa50971f0ffaabc
2294121171,f3684644988197142f4387a944d0e80c1df8ac0b
2364836412,a229041b71df8ae9395080ab5e448711ed2f7fa7
2092315310,a229041b71df8ae9395080ab5e448711ed2f7fa7
2261396305,a229041b71df8ae9395080ab5e448711ed2f7fa7
2364593803,a229041b71df8ae9395080ab5e448711ed2f7fa7
2363331265,a229041b71df8ae9395080ab5e448711ed2f7fa7
2287427348,a229041b71df8ae9395080ab5e448711ed2f7fa7
2082434861,a229041b71df8ae9395080ab5e448711ed2f7fa7
2395937406,a229041b71df8ae9395080ab5e448711ed2f7fa7
2167133312,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1817701420,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2333231325,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2058450,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2306740785,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2220161821,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2282287458,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2265656890,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2305837060,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2372927326,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2282290701,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2372926140,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2348050868,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2246435357,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599920,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599923,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2173031045,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599530,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2103725409,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599433,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599913,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2228792375,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2221757452,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599899,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2260351535,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2264794508,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
40291891,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
146748492,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
93000549,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2239586980,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2310738585,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2163247,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2092960777,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
7193426,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2279103091,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2328039530,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
47344580,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
3186350,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2279094212,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2219931316,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
7588265,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2179366361,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2279100211,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599027,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2328039105,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2247199950,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1508853659,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2061044328,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2064455843,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1705089,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1840213,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2065801272,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2281858427,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1738648,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2166504589,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2238662032,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2261491187,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1808205,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2367340019,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2331665263,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2269017547,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2280302899,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
50332095,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1716642,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2258584800,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1689798,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2058080481,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1796236,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2423599139,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
1742653,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2262217988,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2316056956,099efc5aa1ca64cf7ab0627bb93204bbb909b6fc
2058512,d7ea38e14dfe7f1286237db7086d5360151b2395
2408978121,d7ea38e14dfe7f1286237db7086d5360151b2395
2382204196,eccc39fef437ff8ce3c704edc45348e36d6201c6
2187934581,eccc39fef437ff8ce3c704edc45348e36d6201c6
1491409898,eccc39fef437ff8ce3c704edc45348e36d6201c6
2382204420,eccc39fef437ff8ce3c704edc45348e36d6201c6
2342587285,eccc39fef437ff8ce3c704edc45348e36d6201c6
50681148,eccc39fef437ff8ce3c704edc45348e36d6201c6
2361757734,ea6f648cf8339f8daf723b251aa0ef071ddf2ece
117284768,ea6f648cf8339f8daf723b251aa0ef071ddf2ece
2332555049,ea6f648cf8339f8daf723b251aa0ef071ddf2ece
2361775115,ea6f648cf8339f8daf723b251aa0ef071ddf2ece
2085072010,21c8afb890cd873b44a593c87b586459b9433692
2058512,21c8afb890cd873b44a593c87b586459b9433692
2528399,21c8afb890cd873b44a593c87b586459b9433692
1723411481,3bd5476c0935815ff5f7df3713231d2d13818dbf
2324866674,3bd5476c0935815ff5f7df3713231d2d13818dbf
39794459,3bd5476c0935815ff5f7df3713231d2d13818dbf
2336474786,a777c01b7923eef66d2c633d3421e588f5aa2323
2296645120,447c8ec734a5e5b8d132f92c986e9f2da25d2f67
117284768,447c8ec734a5e5b8d132f92c986e9f2da25d2f67
3193656,447c8ec734a5e5b8d132f92c986e9f2da25d2f67
2297562045,41331a7923df9c152a8606c9df09decde93fc15f
97536522,41331a7923df9c152a8606c9df09decde93fc15f
1660402250,41331a7923df9c152a8606c9df09decde93fc15f
2382204196,fa1369ea3f2983c255bde82df6d0b7775b0988d5
2187934581,fa1369ea3f2983c255bde82df6d0b7775b0988d5
1491409898,fa1369ea3f2983c255bde82df6d0b7775b0988d5
2382204420,fa1369ea3f2983c255bde82df6d0b7775b0988d5
2342587285,fa1369ea3f2983c255bde82df6d0b7775b0988d5
2336867312,fa1369ea3f2983c255bde82df6d0b7775b0988d5
2242925112,fa1369ea3f2983c255bde82df6d0b7775b0988d5
2359634715,a93e12172007219051c67b8a05cac4dc814ef575
51150303,a93e12172007219051c67b8a05cac4dc814ef575
2298969000,a93e12172007219051c67b8a05cac4dc814ef575
2298969800,a93e12172007219051c67b8a05cac4dc814ef575
2228761546,67db726c3d3bd292c17a528943b6edc33e2eff61
2284481806,67db726c3d3bd292c17a528943b6edc33e2eff61
8434316,67db726c3d3bd292c17a528943b6edc33e2eff61
2240879721,67db726c3d3bd292c17a528943b6edc33e2eff61
2249538512,9c1f6d8efe30f945fe8ec5b3509525f97c5bf11a
47909171,9c1f6d8efe30f945fe8ec5b3509525f97c5bf11a
16318808,9c1f6d8efe30f945fe8ec5b3509525f97c5bf11a
2296267575,9c1f6d8efe30f945fe8ec5b3509525f97c5bf11a
2362518315,9c1f6d8efe30f945fe8ec5b3509525f97c5bf11a
2237871834,9c1f6d8efe30f945fe8ec5b3509525f97c5bf11a
2400352380,9c1f6d8efe30f945fe8ec5b3509525f97c5bf11a
2331408259,10d94c12ecc363b81af874ef02f8213c7ac0698a
2284728453,10d94c12ecc363b81af874ef02f8213c7ac0698a
2389685039,10d94c12ecc363b81af874ef02f8213c7ac0698a
2410665118,10d94c12ecc363b81af874ef02f8213c7ac0698a
2330192690,1aafaa67dbc1b055394049de709bdbffe3b2b703
2342276624,1aafaa67dbc1b055394049de709bdbffe3b2b703
2394308376,1aafaa67dbc1b055394049de709bdbffe3b2b703
2360385851,1aafaa67dbc1b055394049de709bdbffe3b2b703
2338273613,1aafaa67dbc1b055394049de709bdbffe3b2b703
2425601900,1aafaa67dbc1b055394049de709bdbffe3b2b703
2425601935,1aafaa67dbc1b055394049de709bdbffe3b2b703
40410417,1aafaa67dbc1b055394049de709bdbffe3b2b703
2346835491,1aafaa67dbc1b055394049de709bdbffe3b2b703
2302618061,beb86db70b483873e8f9961ff1cf99a25de59f38
2055089592,beb86db70b483873e8f9961ff1cf99a25de59f38
2060513446,beb86db70b483873e8f9961ff1cf99a25de59f38
2425629143,beb86db70b483873e8f9961ff1cf99a25de59f38
2365409371,beb86db70b483873e8f9961ff1cf99a25de59f38
51298592,beb86db70b483873e8f9961ff1cf99a25de59f38
2286270298,beb86db70b483873e8f9961ff1cf99a25de59f38
2359629923,af0be8d47155c011390fac199e2af1f0f6a3775d
2641675,af0be8d47155c011390fac199e2af1f0f6a3775d
2425684921,38b6a5dbc5fd102bab8c297cddb9087715470bf5
2376196097,38b6a5dbc5fd102bab8c297cddb9087715470bf5
2359102814,38b6a5dbc5fd102bab8c297cddb9087715470bf5
2426019220,38b6a5dbc5fd102bab8c297cddb9087715470bf5
2339410797,38b6a5dbc5fd102bab8c297cddb9087715470bf5
2108996590,38b6a5dbc5fd102bab8c297cddb9087715470bf5
2325730838,38b6a5dbc5fd102bab8c297cddb9087715470bf5
2348813469,38b6a5dbc5fd102bab8c297cddb9087715470bf5
11353480,d7bca4de945501852baf99e464e71a7d656b22d0
2295451584,d7bca4de945501852baf99e464e71a7d656b22d0
8694552,d7bca4de945501852baf99e464e71a7d656b22d0
97348703,d7bca4de945501852baf99e464e71a7d656b22d0
2369905499,d7bca4de945501852baf99e464e71a7d656b22d0
2103881048,d7bca4de945501852baf99e464e71a7d656b22d0
2814747,d7bca4de945501852baf99e464e71a7d656b22d0
2270541236,d7bca4de945501852baf99e464e71a7d656b22d0
2295845707,d7bca4de945501852baf99e464e71a7d656b22d0
2333016783,f75763e3663812b3c02706e5eb02477aa29f2197
2304645887,f75763e3663812b3c02706e5eb02477aa29f2197
2367170412,56d0630cd263f915fba19292d831fbcce0fff046
2324079601,56d0630cd263f915fba19292d831fbcce0fff046
2004540521,56d0630cd263f915fba19292d831fbcce0fff046
2362651998,56d0630cd263f915fba19292d831fbcce0fff046
2353622744,56d0630cd263f915fba19292d831fbcce0fff046
2388132300,56d0630cd263f915fba19292d831fbcce0fff046
2116606497,56d0630cd263f915fba19292d831fbcce0fff046
2356037853,56d0630cd263f915fba19292d831fbcce0fff046
2316175347,56d0630cd263f915fba19292d831fbcce0fff046
2239249506,56d0630cd263f915fba19292d831fbcce0fff046
2364012918,56d0630cd263f915fba19292d831fbcce0fff046
2287263274,56d0630cd263f915fba19292d831fbcce0fff046
2292300510,5f6f3fc30e436aab394267beae9ae71ba99c3ee3
2399079867,5f6f3fc30e436aab394267beae9ae71ba99c3ee3
4736824,5f6f3fc30e436aab394267beae9ae71ba99c3ee3
2301628668,5f6f3fc30e436aab394267beae9ae71ba99c3ee3
2391767144,5f6f3fc30e436aab394267beae9ae71ba99c3ee3
2397737005,4b348e2805932b1aa6c8f92bf680f4afca1c7b2a
1716206822,4b348e2805932b1aa6c8f92bf680f4afca1c7b2a
2404206797,4b348e2805932b1aa6c8f92bf680f4afca1c7b2a
2424474704,049059fef92b47dcc83f9066666b132b5eff075d
2363513965,049059fef92b47dcc83f9066666b132b5eff075d
8246957,049059fef92b47dcc83f9066666b132b5eff075d
2292360934,049059fef92b47dcc83f9066666b132b5eff075d
2391766894,049059fef92b47dcc83f9066666b132b5eff075d
2422801390,88d0c3c987104c1013070a98bfb9bf1e63b04de7
1527089992,0a626f9d7e2a4621ef501c99c6eb02dcac4de4cd
2140217180,0a626f9d7e2a4621ef501c99c6eb02dcac4de4cd
3022418,0a626f9d7e2a4621ef501c99c6eb02dcac4de4cd
2108006198,0a626f9d7e2a4621ef501c99c6eb02dcac4de4cd
2363973396,a99930f519b536876aa1e67a83dfd7b57f617678
2385415953,a99930f519b536876aa1e67a83dfd7b57f617678
3456784,a99930f519b536876aa1e67a83dfd7b57f617678
2715774,a9706a5ecec87831d625cdc0b8d856e12ce28429
2299292268,a9706a5ecec87831d625cdc0b8d856e12ce28429
2400654626,e23f86a3021bb728af4a2d7f70cccb50ff91f4eb
1492093768,e23f86a3021bb728af4a2d7f70cccb50ff91f4eb
2338830313,e23f86a3021bb728af4a2d7f70cccb50ff91f4eb
2397491269,e23f86a3021bb728af4a2d7f70cccb50ff91f4eb
2372149332,e23f86a3021bb728af4a2d7f70cccb50ff91f4eb
2397490699,e23f86a3021bb728af4a2d7f70cccb50ff91f4eb
2308923633,f180622a1e81ae45d9bde0440d90571cb89180f2
2384948804,f180622a1e81ae45d9bde0440d90571cb89180f2
2287798526,f180622a1e81ae45d9bde0440d90571cb89180f2
2321448388,f180622a1e81ae45d9bde0440d90571cb89180f2
2327633650,f180622a1e81ae45d9bde0440d90571cb89180f2
2293137169,f180622a1e81ae45d9bde0440d90571cb89180f2
2367558982,f180622a1e81ae45d9bde0440d90571cb89180f2
2339416375,d6311085287a07fd0c9d38dd903974f1bfbdf942
2373569953,d6311085287a07fd0c9d38dd903974f1bfbdf942
2377668702,d6311085287a07fd0c9d38dd903974f1bfbdf942
2338514750,d6311085287a07fd0c9d38dd903974f1bfbdf942
2338411564,d6311085287a07fd0c9d38dd903974f1bfbdf942
2108770554,d6311085287a07fd0c9d38dd903974f1bfbdf942
2265678292,d6311085287a07fd0c9d38dd903974f1bfbdf942
2108322103,955392b1b990487b44f7370ea550bfcbe4767810
2396178031,955392b1b990487b44f7370ea550bfcbe4767810
2401601785,955392b1b990487b44f7370ea550bfcbe4767810
2395743323,955392b1b990487b44f7370ea550bfcbe4767810
2316665815,955392b1b990487b44f7370ea550bfcbe4767810
2403131370,955392b1b990487b44f7370ea550bfcbe4767810
2326918125,3e31fb5c0babaade29d2a8520763c69eedb4feb7
2321962631,3e31fb5c0babaade29d2a8520763c69eedb4feb7
2145289435,3e31fb5c0babaade29d2a8520763c69eedb4feb7
2107781531,3e31fb5c0babaade29d2a8520763c69eedb4feb7
2111152043,3e31fb5c0babaade29d2a8520763c69eedb4feb7
2152599482,3e31fb5c0babaade29d2a8520763c69eedb4feb7
2295479766,3e31fb5c0babaade29d2a8520763c69eedb4feb7
2278129518,6bfcaa77f743f7e97ce9160508eb173869478894
121248894,6bfcaa77f743f7e97ce9160508eb173869478894
2062242240,6bfcaa77f743f7e97ce9160508eb173869478894
2310386299,288347a81f9cb4ac21212ec0ae2bd06d0facc2ab
1596819256,288347a81f9cb4ac21212ec0ae2bd06d0facc2ab
2265716887,288347a81f9cb4ac21212ec0ae2bd06d0facc2ab
2376407210,288347a81f9cb4ac21212ec0ae2bd06d0facc2ab
2326808119,288347a81f9cb4ac21212ec0ae2bd06d0facc2ab
2314839372,288347a81f9cb4ac21212ec0ae2bd06d0facc2ab
2284918268,7196ef1fa0ce758ee46b4232a63812df2e71475a
2397705275,7196ef1fa0ce758ee46b4232a63812df2e71475a
2293547584,7196ef1fa0ce758ee46b4232a63812df2e71475a
2330438034,7196ef1fa0ce758ee46b4232a63812df2e71475a
2421612308,7196ef1fa0ce758ee46b4232a63812df2e71475a
2314548959,7196ef1fa0ce758ee46b4232a63812df2e71475a
2284868161,7196ef1fa0ce758ee46b4232a63812df2e71475a
2261394407,5ee494622271c88b5cea848aaf881966c5d49b3e
2421615265,5ee494622271c88b5cea848aaf881966c5d49b3e
2237657398,5ee494622271c88b5cea848aaf881966c5d49b3e
2322987613,5ee494622271c88b5cea848aaf881966c5d49b3e
