query_id,paperId,relevant
1,32f20b9831e1e12ba0c2ce6145dda24837acbe63,0
1,c919f252e1d23638ba6a420bc7d222d07bfabd38,0
1,812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6,0
1,dee4eda01b3e677e9209b06281628a8f8ffa74f2,0
1,36ce12cadada7523bcce7edb4a704eba08baa520,0
1,5e04344703373e24772ef656354ee1d7078b9aae,0
1,547932a6d6191f1d43a7f26eb7654dc3e1fa899a,0
1,f5b484e7e490c9e727575086877cecdb121f55dc,0
1,414884b429ba39effcd1112d4ffab619d9295a18,0
1,26ed9ef3e1853c8b98b4f8282d2ec13d38da1f32,0
1,41f83748c30c8f43b92a88c80492188b6ebbcc32,0
1,76fc5b6ed56a286cdb1ab652b9160cf027e66d2b,0
1,3a61d2f9a7aa0d0c2bc4b979aac06f7a67863773,0
1,26209fe79d888da09ca16ea8c3cdf06bffe14512,0
1,3a57974f32324d96aacdf6123ddb7bf152d1b4d3,1
1,4bc337e4ace6b2c84aca03718b4c9aea3f1481d0,0
1,31950a66faa66fc4197a0b47b0728c828b28c579,0
1,b9942b39912e0f37068e8ca2e5494cd22c4a9f9c,0
1,1fb1c749be01442d669b98b41cb2aadb58671f58,0
1,634189f1cd9caaef53eb66cfdccc16a32c8204cf,0
1,e6554e7d6b75f36a37765cb4d833a3474671ca8d,0
1,4288209eea487e03394cd52e6f5f72bc61dcad9d,1
1,7415b1213378d2aacbea34dc6f5f37e6e4b4dba7,0
1,0d71f55abe06761b3a44fd4b667f93d7287c602b,0
1,601bc6772073aae06c19fb30e7644c11a7916a89,0
1,37c0aaffc2435871009ce1a31a4c2fc982c519b7,0
1,172005153bfd833557e794d1f068a8e44094457f,0
1,27892516b6a20ddab6c5851efb5abaacdc077691,0
1,e69909344f6c6029616a52f2215706e961912e6e,0
1,f135b8dd5661c7ad3cb558a5133aa2728393f620,1
1,07eda6692b476bcdf21c3dc6803af48c15072a41,0
1,3835abf96c37770d7ca3bc3a29fe1db728715716,0
1,5f60655778fd0e3cb849c719797585e0e97912a2,0
1,97dc4d4620c2b2d12d6b07a4127f3fddcf126b94,0
1,3c6978ed377ace2b921748f40b0d7431ebbfeb7c,0
1,a608ba234169bead755aefa35d4db2172bdf467b,0
1,a197dc7522800487601525359f5d25efa09daf3d,0
1,72179a4316186909a844fed24e93ee4e0d188f31,0
1,9993ee4bb7de12b0bc759c3e857a949022fa13b9,0
1,14644be339b0805aa8098a97f61fe2398cc770a9,0
1,9ac693104ac49f94eab23930e2fc8bedf6db9bea,0
1,ab6cbeca003b8bc0b7d78f68d5697f51a144a488,0
1,d4a5c2ab2b459426869e1a3ab1550897b005303e,0
1,c7110c8e39aebe0b3f352fff840ec3c5a1be3f5c,1
1,121d97e295f608ba2e5d4d2b3b69de824ba55fcd,0
1,ab0523731848474848c3348d91c659cc62182ac0,0
1,9f6ab10492aaf484c66e567bb7af78a60e54c984,0
1,6ea3fffea0eb682720f38c5eb8b996393e030df2,0
1,66972a9ba5717081590a890ff9e6a309db72be6f,0
1,d331de3b6bebb0f9af1fddf1b730ec057a7026d4,0
1,615fdae376617e47cd717ad6e06460f0580f3f7c,0
1,573721af3692834841c3e82303a3bfabb98423b9,1
1,00fcd6336f5187e476e9ef539e1ba1a9e2b3de26,0
1,606a57fb0ee1f8179a8dc24c09b98189b083fcd4,0
1,418080fd96670ff19d15b4cfa3badaa6aadc19fe,1
1,a550ad9d7f47b65f7788287a23717a4f7c5b75c7,0
1,cea39c12531a06f9693bde2a4fa5aa52af6d423e,0
1,db0401da5b1048413af0788f79631f3b1c4c5e9f,0
1,34a1f2ba4f42fa61cf5f94bde851d325a0e52435,0
1,2ee693e08a9409282c4aabeaa6cb267d352aa73b,0
1,c4a9619d1a6c222764048ef30cf4d0c35606eb66,0
1,3fae1a956aa1cee9db7be7c026985006e7263572,0
1,3ecf3392b33d83749e7ac3957a61b1caa0d3b975,0
1,404ecc12bd56f3f04d2569094b989a79a1bfef99,1
1,87e367d76e5c63c834bf77b4f6ea8bce6cdb5553,0
1,10612fb04f8e5ec2565577af5098bfe062323268,0
1,42fd45a57bdd86dc2e423c4f62ca203f717b16ab,0
1,1277221119f7d5e5695fe3eeb778140a26fbac28,0
1,a24911437b9620e0975ce6feab267bee3fd1002c,0
1,2f586042d52af9fd9986d8e087665a96187aa8e7,0
1,1cdbb922dcc977100e381a5debedb37994d27363,0
1,07e71d9d9971efc372a8f3f6bb5abe3b6d9e2dbe,0
1,966662b18fc5c4a6e29a06f56975dbdd44ab63eb,0
1,680824bef5d6f98d669c49246363f0894a678e3b,0
1,bfa46e5daaa9483e0f60cfaf29a02ac1a8872107,0
1,f704d289a3a1075ded47e554f2dc08466dd64107,0
1,9f3ae8055e227edb413c54417c9c216f1f554f52,0
1,1b78ca26e161bc824e75cf5b3d582a3561a1a16e,0
1,e00e572e396375080e4003c361a858143ce1ebef,0
1,92611ef75317d980a4575d3fb492d5f0b6999413,0
1,794eaac0f1aa31ef02002b519c251d9545c79f5c,0
1,e7dcdfb7734d59b97f825cce8b3105a2d9b14d10,0
1,90628b28484979eb7c8db8f3a1453646a5f1b8e3,0
1,b5aa72becfb20fae00a15a8169e0a4d873cf6013,0
1,8b291b42e2c8e596fa075beb2a21b6437a8f09e3,0
1,17023295658ea94409a1e33a427ea3509b583ef5,1
1,dfbe1fcd18742d71d2807506120aab24485491c8,0
1,0333e9fabfd144baddc6895381df6863456c3822,0
1,2f014ed269c77bdf1286bb540278199fb45adea1,0
1,c562d4c311a603ea768b9f002b4fccda617e4543,0
1,fd2a6a44c39e0c8e7835017634a1d0e31c5d00ca,0
1,627aa6280bfab5776ed3daac9102978d39581af6,0
1,550b13792eae8af534fc5744ada22762005e99a5,0
1,0cc1befaf72ca96c2a5034d004132da1b7bbc58b,0
1,c67a16f1b60bdd5c0c3fdc201e1d88721cb86ba1,1
1,94034fd2ed4b6cf41113abb7adc9ae469313c958,0
1,f180622a1e81ae45d9bde0440d90571cb89180f2,0
1,9bd2f0db473c225527c4e9383190752de1d5b89e,0
1,fc33eb496b1bb032a3af7568b9494b63ea0d19c0,0
1,4d515133e301691863dc81e5c73046b2eab0f3f7,0
1,de42d49a5d3414091883ee5809595f64d2caf703,0
1,eb24806a78ea689bf99b150791b6ce054ee460f5,0
1,4254e3c73eeb8d0b9c62408120a2239c0e65576b,0
1,3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0,0
1,db20f92811649ba8c03d3d5121da854df82473a0,0
1,bd18b584546309feecdf3b74c07709e45984ea09,1
1,fb49b5335b4ad83a19362dd9012a72d8a64e7e93,0
1,2d7d78b95c48b09359fd86ab0108328d69101719,0
1,69854b567010e997c2693c02432d982c7d0fbcd4,0
1,92a73e3903d83119bd89fd3e86e3fd3c486b3dab,0
1,3605d3aacfa071d9c97b06d834f021baa61625f4,0
1,d6de74ab8c1cbedab35b19ca4605525a0c41caee,0
1,5eafc35cedbb28b033009947ca73b40007b2b407,0
1,2253c84f0d7422bbbec496893948e1e1297bcab2,0
1,0c561f33ae15decbbe699b05e02e1299b8dea58b,0
1,2e0fb6c321f7ff1fa1e26710613f780f10e80d6d,0
1,ab2571d9bcada2bd4ac2e816a1b6b6b00d314423,0
1,db5adab6b866e14ef1216716f9cb3783f65f5042,0
1,2a49efd0657c7ace5a4e22ce9c484c94aab8a4b7,0
1,f5863738afb884f8362a0dd4d6c2726fc3ab849c,0
1,3659b1f3e581bb27c45d2d3d13c8a784d388bbf3,0
1,1712eaa82a2e3d081538a17e06416330fac0a0d8,0
1,8abc61a908fc7b357d95f0411f7bd6f884e36155,0
1,428194865ce5732c3c53f548b3d56485e8c7f4eb,0
1,adb68c59226e1c3ce5ea9c259c760a738a4870df,0
1,0024db5f46651b7e1dd593cc33e740bead341fa8,0
1,e82bad18c6213170e589d5691c733ef4e503946f,0
1,92174ff91b8663b30fcdcb808c579d2238049bb1,0
1,8c33cf149431c8665ed59bcf3cfa30d19d673968,0
1,9004d51741a54b8ddd5b058b4020033c9ea84b7a,0
1,06b07e9190bf29fe941e62ec6848e00476b90c2b,1
1,0729749a7eb5354934f030d0abb7f886afd02e29,0
1,e663f431579bdde874795c4e0ae6b58249de695f,0
1,b89d63e071b52e151d7ffcd94a7db6266c6d096c,0
1,938908bc82d5c37b1df2c76d4fbdbdf2075e50de,0
1,347604483bf70b1863dc5dd4f21fe7abe6da5abc,0
1,9f1b1fbc78239ed6b4e47f7b8ca52b2d02b4d40f,0
1,ddc0e0c002c89069b23e128ef2376027fd1f7a86,0
1,9d664c6c3be0bd800f40dbc511eda3e3a3478510,0
1,50068fbea4d1cafcf4c99873ab272c701c08dfcb,0
1,0905b384bc98e40c5a9ca20027f5fab3fbc455b4,0
1,853523e159deb91e5fc5988b72a7badfe2dae173,0
1,a7576cac39690df0f89ae1b123f4e1b5c90f5711,0
1,0c795b7e94b74060fcc5183101661fe125e81aaf,0
1,d6311085287a07fd0c9d38dd903974f1bfbdf942,0
1,21c8afb890cd873b44a593c87b586459b9433692,0
1,10ebb42c89dca7688714a63c7e60d780c51b9596,0
1,4d7500a1a5aeb83663527b17c002d7da173ef907,0
1,f26769ec629a8f92b5b29f23558017db6adc0e98,0
1,677afa54080c1b501e6ade10d88e1641969f91f0,0
1,c7760deb525eab16d1d8f56028f9f4f3d40910a5,0
1,fdea5396e8a945692a3449d9aae4dc7136cbd2a7,0
1,958bb3831589246fe5b6b58cf99e3b65c58d027f,0
1,2d97083bc7973e8f7ea5a30941decb8c24e15153,0
1,fcf7deb75f5f77050270384d39caff0f160dbadd,0
1,e8bfdea65560f1513c8218c4745eed0c380fbe92,0
2,166b8ba6d993278315333196d1009bac96818c8f,1
2,4fb435fe5c3c84721e07653bafda3caadf2ebffb,0
2,3a66e3a6fe1f9e1d95140f0c8fefc4ff964ba89d,0
2,d892b1335ad37c4773f98e8282b73d1460a9f2bf,0
2,0d244e25ffb587147be583eb90b1d6eca6740e26,0
2,b964e37d318013ece3e1a33d6d30a14df898377c,0
2,3f04900ff0b01b2912625967407cc53188212893,0
2,beabb3d31625fbbdba7e720d4d5baa6aac5d7b16,0
2,98adae1623a6f67de4acccd1358e46d568cd925c,0
2,920cd8b25373358779fde44f90774533f26d782a,0
2,f2df1a1c2c157bf53233a6648deb5135746fec43,0
2,f08cd81718a2002516476c38255c66de1916e85d,0
2,a9706a5ecec87831d625cdc0b8d856e12ce28429,0
2,89abfcec27ae484c368c25b0a1441aaa3bf6e408,0
2,b4076046f55b8005d82489728df5ea24ffcd0281,0
2,1346d703959399ba404f251290d0352f0631d242,0
2,89ddc52b54c38c6ece03943bb268598452ccf999,0
2,28fe0508eec57623b35ef6c7de13ce3d5958c113,0
2,20fe31978d0845c32177173e823496958fab32c5,0
2,52724f2baba8d7099fcb614878267958c2794b00,0
2,e11c67919830bb0a29a86b05936d467227accc81,0
2,9dd953b8e915d3c19bbd5584ad3769164d8f762a,0
2,a997d6e253f08a3e589432c611d6d2a3097d7629,0
2,9f5e2491549744b43b4f8920ce7e3e875ea79872,0
2,6c665a74d527d794096efe9e20e959594722e7d3,0
2,38b203794927fbdfbc506387bc68a4c76bb76676,0
2,4b348e2805932b1aa6c8f92bf680f4afca1c7b2a,0
2,9a170e202b071c32740bbd7b37b3fb3effda5466,0
2,02e343eac6a848d528dc84aa53e3cdaaf7df0ae6,1
2,e38d4fbfdf13532f7f58e5831cf7bc6d7d291c1a,0
2,0a3cc69ff70588648d2a3e097e07a7fd95d78ae0,0
2,e3360038a7b53c83547ea7e61780999a49f965cd,0
2,115617d09807325bd18c42deedd6cab435f90563,0
2,ba47ae27a1262b5480080005acdefd0cc0e7a728,0
2,e23f86a3021bb728af4a2d7f70cccb50ff91f4eb,0
2,0bfa7c89253235d2822a3fd45dfcc9f2e7787984,0
2,558adccd5dc482be3a17169ba1a921ea4b74101d,0
2,1d5d86c0ee4fab53fed4e8eaf4437ce32883f327,0
2,cba610ac919a37b6d13549b20919cc9077bb3391,0
2,17d7fd18123e12efbb9c255c8b986a5e84578b07,0
2,586aa6ddedea42042cacf92431eb568c346eeea7,0
2,582616fe83a85f095a16778c28297723e25b0ea7,0
2,45c008f1fa5b7438ad387e13931fd281a3207f2a,0
2,66a69c42778c7fff93f5d1dde69b2eceaa757b86,0
2,7b654e072b2fa2103fd2631f70b4fcd88b48d972,0
2,9df01dda4b30c5f34d9a67b580eddbd5ff7b3772,0
2,4b491211f7f29c3e9cdea4e4cd7ea4cc6f055595,0
2,7f55e65c152298ef8bf3251680f63d5efade0669,0
2,d360c15814a57c2a794e1d5f1b137bf9f2efde72,0
2,98428ba7cc444b127ff5fa5244ce9390f0e1cf58,0
2,ce1715982ba4ae45ed235e11142238485b0db9fe,0
2,890b62dac4d8f511b6ba15fcf995662a93e0cd88,0
2,686d9ee744fa013cc21cdd86acd864c936e9e456,0
2,449f5a19e08b0c0cbb09ab98b00f920651bc3f2d,0
2,f26699c40f43ee6f9e93f668e419c35f09c799af,1
2,5f062d25fe2e58aa2ab6eba4f89492fa3a761f1a,0
2,9d8f3af37d51065b3189ecbc4407adecf90131a3,0
2,2f7f680cff2a79049469f4347bf160b5e3485fb9,0
2,aee3dd493678b3a16750bee1a2c9553567aec29e,0
2,38fe0464af2ccc8db9ca3edc6ba1421931f645b2,0
2,634feec14175fcf5b8dee1e0ead3ceced7d84435,0
2,c05a9797e5ead09d0885efa9f1b464d319f80709,0
2,8030b9b333d56b7b1ab5453264ee81cf50bf0a80,0
2,3b56e66904af5310728277eca4281062f1d66343,0
2,680d7585a4bfa80dd661437f31e659fabc9670c0,0
2,dca8926b0926bc9523b11b104dbdaca96f3a152e,0
2,f3aea1550dd58193eb14c1e1d485b90f4c8d130c,0
2,86bca4f379e5e626430193f6bc5731be027d043d,0
2,1fb7213d881a16b4fa2059f8d58e04a07c10b210,0
2,6c00a148c6fd1e226500751bebfeb08abe856f73,0
2,3bf0e2f801076f0891a11e9ac5cb1da52bbbceb9,0
2,dd246382988ec1607297bde5f4f4cea75a3f9f6d,0
2,ca08f7a142eed7395d64e98aa6c97b2f170382d1,0
2,6fa5a3ee482667389a3970faa3e7ab51d4bd14f0,0
2,38503f99464f115a3cb05dfc4e96e7fe85454188,0
2,37fb74bac1695d73b5c325deeeea11ffed469bc5,0
2,84fc8ed2762c7ca7fa340209ffec3b1efc18af15,0
2,b73695187fd89968150c894b036d0017e75c17d6,0
2,5c71558f500b51a2bb4a2c09e28a6a06c2a8d3ba,0
2,08026039476c52f238ead4a95b105bdc9f93bfdb,0
2,a60f8498e85f01ec72120c153aa92387f8841a31,1
2,0c57cb87fcfb345ddc13bab3f20e9c203bac52e9,0
2,73007d240b1a0e0f5302b6d5c9f65b42f7ec7291,0
2,28c28192dfdea806f7b4a4b4c1dbeebf1ed4e400,0
2,c48f5f8f389585bd6c021e412e2f5f8ad2a72244,0
2,09cbf37d1d497d57578a822b23ad387dcce3b41b,0
2,87078d95bee341a1767034d9432fb34937ecf65a,0
2,686957399258cfedeaa1c4d146447f49869de29c,0
2,756aa33068209bcf6cdacbc9e1726c18400a9878,0
2,ad0ec19e2257a8ac184e13accf90aa77878769ea,0
2,61623f099ca0b77dd65388a1dee8060ebe9fc6da,0
2,15fed9e3b3a47471a1582f3389e9e437ad515305,0
2,40252c9440ca7450f5a15156d2116fc3981127f2,0
2,56444b35418f75d7a400f421d62516a6539c48c4,0
2,32f20b9831e1e12ba0c2ce6145dda24837acbe63,0
2,c919f252e1d23638ba6a420bc7d222d07bfabd38,0
2,812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6,0
2,dee4eda01b3e677e9209b06281628a8f8ffa74f2,0
2,36ce12cadada7523bcce7edb4a704eba08baa520,0
2,5e04344703373e24772ef656354ee1d7078b9aae,0
2,547932a6d6191f1d43a7f26eb7654dc3e1fa899a,0
2,f5b484e7e490c9e727575086877cecdb121f55dc,0
2,414884b429ba39effcd1112d4ffab619d9295a18,0
2,26ed9ef3e1853c8b98b4f8282d2ec13d38da1f32,0
2,41f83748c30c8f43b92a88c80492188b6ebbcc32,0
2,76fc5b6ed56a286cdb1ab652b9160cf027e66d2b,0
2,3a61d2f9a7aa0d0c2bc4b979aac06f7a67863773,0
2,26209fe79d888da09ca16ea8c3cdf06bffe14512,0
2,3a57974f32324d96aacdf6123ddb7bf152d1b4d3,0
2,4bc337e4ace6b2c84aca03718b4c9aea3f1481d0,1
2,31950a66faa66fc4197a0b47b0728c828b28c579,0
2,b9942b39912e0f37068e8ca2e5494cd22c4a9f9c,0
2,1fb1c749be01442d669b98b41cb2aadb58671f58,0
2,634189f1cd9caaef53eb66cfdccc16a32c8204cf,0
2,e6554e7d6b75f36a37765cb4d833a3474671ca8d,0
2,4288209eea487e03394cd52e6f5f72bc61dcad9d,1
2,7415b1213378d2aacbea34dc6f5f37e6e4b4dba7,0
2,0d71f55abe06761b3a44fd4b667f93d7287c602b,0
2,601bc6772073aae06c19fb30e7644c11a7916a89,0
2,37c0aaffc2435871009ce1a31a4c2fc982c519b7,0
2,172005153bfd833557e794d1f068a8e44094457f,1
2,27892516b6a20ddab6c5851efb5abaacdc077691,0
2,e69909344f6c6029616a52f2215706e961912e6e,0
2,f135b8dd5661c7ad3cb558a5133aa2728393f620,1
2,07eda6692b476bcdf21c3dc6803af48c15072a41,0
2,3835abf96c37770d7ca3bc3a29fe1db728715716,0
2,5f60655778fd0e3cb849c719797585e0e97912a2,1
2,97dc4d4620c2b2d12d6b07a4127f3fddcf126b94,0
2,3c6978ed377ace2b921748f40b0d7431ebbfeb7c,0
2,a608ba234169bead755aefa35d4db2172bdf467b,0
2,a197dc7522800487601525359f5d25efa09daf3d,0
2,72179a4316186909a844fed24e93ee4e0d188f31,0
2,9993ee4bb7de12b0bc759c3e857a949022fa13b9,0
2,14644be339b0805aa8098a97f61fe2398cc770a9,0
2,9ac693104ac49f94eab23930e2fc8bedf6db9bea,0
2,ab6cbeca003b8bc0b7d78f68d5697f51a144a488,0
2,d4a5c2ab2b459426869e1a3ab1550897b005303e,0
2,c7110c8e39aebe0b3f352fff840ec3c5a1be3f5c,0
2,121d97e295f608ba2e5d4d2b3b69de824ba55fcd,0
2,ab0523731848474848c3348d91c659cc62182ac0,0
2,9f6ab10492aaf484c66e567bb7af78a60e54c984,0
2,6ea3fffea0eb682720f38c5eb8b996393e030df2,0
2,66972a9ba5717081590a890ff9e6a309db72be6f,0
2,d331de3b6bebb0f9af1fddf1b730ec057a7026d4,0
2,615fdae376617e47cd717ad6e06460f0580f3f7c,0
2,573721af3692834841c3e82303a3bfabb98423b9,1
2,00fcd6336f5187e476e9ef539e1ba1a9e2b3de26,0
2,606a57fb0ee1f8179a8dc24c09b98189b083fcd4,0
2,418080fd96670ff19d15b4cfa3badaa6aadc19fe,0
2,a550ad9d7f47b65f7788287a23717a4f7c5b75c7,0
2,cea39c12531a06f9693bde2a4fa5aa52af6d423e,0
2,db0401da5b1048413af0788f79631f3b1c4c5e9f,0
2,34a1f2ba4f42fa61cf5f94bde851d325a0e52435,0
2,2ee693e08a9409282c4aabeaa6cb267d352aa73b,0
2,c4a9619d1a6c222764048ef30cf4d0c35606eb66,0
2,3fae1a956aa1cee9db7be7c026985006e7263572,0
2,3ecf3392b33d83749e7ac3957a61b1caa0d3b975,0
2,404ecc12bd56f3f04d2569094b989a79a1bfef99,0
2,87e367d76e5c63c834bf77b4f6ea8bce6cdb5553,1
2,10612fb04f8e5ec2565577af5098bfe062323268,0
2,42fd45a57bdd86dc2e423c4f62ca203f717b16ab,0
2,1277221119f7d5e5695fe3eeb778140a26fbac28,1
2,a24911437b9620e0975ce6feab267bee3fd1002c,0
2,2f586042d52af9fd9986d8e087665a96187aa8e7,0
2,1cdbb922dcc977100e381a5debedb37994d27363,0
2,07e71d9d9971efc372a8f3f6bb5abe3b6d9e2dbe,0
2,966662b18fc5c4a6e29a06f56975dbdd44ab63eb,0
2,680824bef5d6f98d669c49246363f0894a678e3b,0
2,bfa46e5daaa9483e0f60cfaf29a02ac1a8872107,0
2,f704d289a3a1075ded47e554f2dc08466dd64107,0
2,9f3ae8055e227edb413c54417c9c216f1f554f52,0
2,1b78ca26e161bc824e75cf5b3d582a3561a1a16e,1
2,e00e572e396375080e4003c361a858143ce1ebef,0
2,92611ef75317d980a4575d3fb492d5f0b6999413,0
2,794eaac0f1aa31ef02002b519c251d9545c79f5c,0
2,e7dcdfb7734d59b97f825cce8b3105a2d9b14d10,0
2,90628b28484979eb7c8db8f3a1453646a5f1b8e3,0
2,b5aa72becfb20fae00a15a8169e0a4d873cf6013,0
2,8b291b42e2c8e596fa075beb2a21b6437a8f09e3,0
2,17023295658ea94409a1e33a427ea3509b583ef5,0
2,dfbe1fcd18742d71d2807506120aab24485491c8,1
2,0333e9fabfd144baddc6895381df6863456c3822,0
2,2f014ed269c77bdf1286bb540278199fb45adea1,1
2,c562d4c311a603ea768b9f002b4fccda617e4543,0
2,fd2a6a44c39e0c8e7835017634a1d0e31c5d00ca,0
2,627aa6280bfab5776ed3daac9102978d39581af6,0
2,550b13792eae8af534fc5744ada22762005e99a5,0
2,0cc1befaf72ca96c2a5034d004132da1b7bbc58b,1
2,c67a16f1b60bdd5c0c3fdc201e1d88721cb86ba1,0
2,94034fd2ed4b6cf41113abb7adc9ae469313c958,0
2,f180622a1e81ae45d9bde0440d90571cb89180f2,0
2,9bd2f0db473c225527c4e9383190752de1d5b89e,0
2,fc33eb496b1bb032a3af7568b9494b63ea0d19c0,0
2,4d515133e301691863dc81e5c73046b2eab0f3f7,0
2,de42d49a5d3414091883ee5809595f64d2caf703,0
2,eb24806a78ea689bf99b150791b6ce054ee460f5,0
2,4254e3c73eeb8d0b9c62408120a2239c0e65576b,0
2,3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0,0
2,db20f92811649ba8c03d3d5121da854df82473a0,0
2,bd18b584546309feecdf3b74c07709e45984ea09,0
2,fb49b5335b4ad83a19362dd9012a72d8a64e7e93,0
